TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target,bin_TransactionAmount,bin_CustomerAge
270074122.566375,479,1,37,1,93390.0,3,3955610.0000000005,21.0,261563254146.9137,214,1,1,1
110239139.71665002,1823,1,37,0,224086.00000000003,0,20439210.0,21.0,2415800362659.6636,337,0,1,2
1131253669.6459,1960,1,38,0,74170.0,3,11440510.0,37.0,369760901250.2468,207,0,1,1
186014397.65370002,1833,1,4,2,78014.0,3,11776910.0,21.0,248140354259.78983,360,0,1,1
3020922176.85935,597,0,13,2,204866.00000000003,1,20439210.0,21.0,1244216905537.3179,240,1,2,2
563601992.476075,610,1,11,0,216398.00000000003,1,9758510.0,21.0,1963845901184.0713,342,1,1,2
194924802.13415003,1028,1,40,1,158738.00000000003,0,12281510.0,21.0,1547213695635.684,284,2,1,2
1415392476.9832249,678,1,17,0,231774.00000000003,1,5469410.0,21.0,1733261948910.4055,230,1,1,0
866813483.7839501,1207,1,31,1,197178.00000000003,2,14720410.000000002,21.0,1366244676530.9456,282,2,1,2
420593682.5501751,993,1,9,0,216398.00000000003,0,5385310.0,21.0,2107766388695.989,12,2,1,2
46467153.93095,784,1,12,1,127986.00000000001,0,5133010.000000001,21.0,1420963188783.0896,160,1,1,1
3672302200.262825,2307,1,13,0,89546.0,3,12197410.0,21.0,253651157346.17703,60,0,2,1
1375295656.8212,1699,1,7,0,135674.00000000003,1,19766410.0,21.0,1423163083669.784,292,0,1,1
1237331666.7871249,717,1,35,1,108766.0,3,13795310.0,21.0,361866509840.9523,349,1,1,1
1351031373.545925,2240,1,15,2,254838.00000000006,2,2778210.0000000005,21.0,1482338928217.5037,309,0,1,0
413376991.318075,1878,1,39,1,224086.00000000003,0,8581110.0,21.0,1631086348071.3538,299,0,1,2
1822435954.3855996,585,1,34,0,154894.00000000003,1,11104110.0,21.0,1527905966267.9563,131,1,1,2
2067729816.5705502,1104,1,34,2,250994.00000000006,0,1937209.9999999998,21.0,2600228572617.423,9,2,1,0
1623535107.2641501,1628,1,35,2,162582.00000000003,0,12449710.0,21.0,1616333330652.1335,298,0,1,2
264735243.84875005,317,1,20,1,112610.0,0,4292010.000000001,21.0,2350248364018.8184,343,1,1,1
945018852.0338501,1234,0,33,2,208710.00000000003,2,11524610.0,21.0,397155568159.2031,32,2,1,2
613235154.623375,1222,0,15,1,227930.00000000003,0,8328810.0,21.0,2870534570591.682,193,2,1,0
1017185764.3548498,273,1,21,1,216398.00000000003,0,12029210.0,21.0,26756566014.28155,323,1,1,2
130563698.69685002,1242,1,16,0,258682.00000000006,0,13795310.0,21.0,1259808715876.1125,229,2,1,0
140431419.36115003,626,1,32,1,193334.00000000003,1,13879410.0,21.0,2186588578222.7693,53,1,1,2
1864042388.5298495,2276,0,3,0,247150.00000000006,2,7235510.0,21.0,1386920147387.5842,329,0,1,0
2711119931.8242006,654,1,16,2,120298.0,0,2357710.0,21.0,3157968321612.3477,240,1,2,1
1433876043.3021748,2133,0,2,0,201022.00000000003,1,12702010.0,21.0,1427461067442.38,273,0,1,2
94185683.71055,2045,1,29,0,231774.00000000003,1,13963510.0,21.0,1491992792901.3674,6,0,1,0
1642534151.52825,1668,1,39,0,97234.0,3,20439210.0,21.0,223186818195.92792,127,0,1,1
543977010.7071501,1571,1,33,1,89546.0,3,1264410.0,21.0,378848193407.96,354,2,1,1
4524460883.302224,318,1,37,0,101078.0,3,21364310.0,21.0,403020479074.4346,162,1,2,1
170218680.62017503,930,1,14,2,297122.00000000006,2,23719110.0,21.0,1130435420607.8984,203,2,1,0
977088944.1928251,919,1,42,1,127986.00000000001,1,6478610.0,21.0,1157480406035.8713,177,2,1,1
1261338211.089825,206,1,4,2,78014.0,3,7656010.0,21.0,75063513390.41582,208,1,1,1
1536345694.82735,384,0,27,2,124142.0,0,3787410.0000000005,21.0,2311103956714.027,329,1,1,1
123825665.55667502,1968,1,8,2,243306.00000000003,2,6394509.999999997,21.0,957066440779.7281,268,0,1,0
237783111.28805003,2189,1,12,1,212554.00000000003,2,14552210.0,21.0,1392594725344.8118,303,0,1,2
85533018.20267501,697,0,24,1,81858.0,3,10263110.0,21.0,59538098269.52967,211,1,1,1
1026832565.8997998,1740,1,18,1,247150.00000000006,0,15056810.000000002,37.0,295258827235.36584,201,0,1,0
1051170488.8815249,1412,0,5,1,204866.00000000003,0,9169810.0,21.0,1409093936995.0193,350,2,1,2
264624784.28907505,103,1,26,0,85702.0,3,21700710.0,21.0,407026323888.2341,343,1,1,1
1136997566.749,2334,1,3,0,204866.00000000003,2,3451010.0000000005,21.0,877865798510.8712,216,0,1,2
1061995525.7296749,793,1,31,1,254838.00000000006,2,6058110.0,21.0,1012991132823.8724,157,1,1,0
542946054.8168502,1815,0,0,2,250994.00000000006,0,17243410.0,21.0,1650593263092.806,307,0,1,0
788497655.9743751,1938,1,43,1,124142.0,1,18252610.0,21.0,1415833051612.71,275,0,1,1
262673332.06815,1498,1,24,2,189490.00000000003,1,12113310.0,53.0,1404267004653.0874,200,2,1,2
627263518.7021002,554,1,16,0,116454.0,0,9926710.0,21.0,1335592217596.623,181,1,1,1
3555546445.68635,2272,1,33,0,204866.00000000003,1,2694110.0000000005,21.0,169488579125.6413,155,0,2,2
2711893148.7419252,815,1,30,0,212554.00000000003,1,10094910.0,21.0,2174723752782.5593,195,2,2,2
785809806.6889501,1306,1,8,0,174114.00000000003,1,1432610.0,21.0,826927387331.639,302,2,1,2
346438498.15502506,1616,1,24,1,104922.0,3,17075210.0,21.0,143160662051.078,246,0,1,1
335908020.13267505,825,2,4,0,277902.00000000006,2,7235510.0,21.0,1413139618939.564,126,2,1,0
971750065.4752,1300,0,36,1,220242.00000000003,2,19598210.0,21.0,921060314108.0679,259,2,1,2
285354361.65475005,903,0,13,2,197178.00000000003,0,16907010.0,21.0,2452147318116.586,112,2,1,2
13439745.588125,276,1,24,2,266370.00000000006,0,12281510.0,21.0,2216962177241.8765,277,1,1,0
161566015.1123,2025,0,39,2,101078.0,3,21112010.0,21.0,363867219073.9218,118,0,1,1
827673979.805775,1473,1,4,2,70326.0,3,10851810.0,21.0,116941190499.09827,242,2,1,3
236752155.39775002,1562,1,21,0,212554.00000000003,2,5637610.0,21.0,1666587871086.9106,334,2,1,2
411609638.36327505,2336,1,17,2,239462.00000000003,0,4123810.0000000005,21.0,2409614541524.542,310,0,1,0
3413790010.7701,519,1,37,0,227930.00000000003,2,12870210.0,21.0,1572375270048.9917,237,1,2,0
2259634891.5792503,349,0,13,1,235618.00000000003,2,3114610.0000000005,21.0,1617192042137.0808,269,1,1,0
95989856.51857501,508,1,3,1,78014.0,3,1600809.9999999998,53.0,77458167582.97444,233,1,1,1
627594897.381125,35,1,37,1,231774.00000000003,1,16738810.000000002,21.0,505581172177.3546,174,1,1,0
1267597586.1380749,1666,1,35,1,85702.0,3,10347210.0,21.0,424567940459.6017,194,0,1,1
3213342729.8132005,711,1,42,2,85702.0,3,24223710.0,21.0,111326368237.98805,265,1,2,1
1078638099.3873749,297,1,22,1,143362.00000000003,1,4712510.0,21.0,269324855120.3917,289,1,1,1
104716161.73290001,1539,1,14,0,70326.0,3,20439210.0,21.0,237041286999.45566,160,2,1,3
769609071.2699502,425,1,12,0,81858.0,3,6226310.0,21.0,41587044521.06103,295,1,1,1
73824304.877125,2150,1,6,0,277902.00000000006,2,14384010.0,21.0,1581462562206.705,97,0,1,0
644421570.3049501,633,1,31,2,108766.0,3,5974010.0,21.0,330623133467.24603,178,1,1,1
329538185.52475,1454,0,21,1,158738.00000000003,1,11272310.0,21.0,1916377746727.5117,158,2,1,2
257592192.3231,1846,1,3,1,108766.0,3,2610010.0000000005,21.0,36324116914.8647,110,0,1,1
1387298928.97255,1425,0,26,2,81858.0,3,7403710.0,21.0,186273290212.8545,86,2,1,1
546922598.96515,2300,0,8,1,274058.00000000006,2,9001610.0,21.0,1256431412458.5112,328,0,1,0
1431445932.989325,2233,0,17,2,101078.0,3,2525910.0000000005,21.0,367054189533.5193,281,0,1,1
369598185.83355004,2132,1,39,1,243306.00000000003,0,4123810.0000000005,21.0,2251171206682.153,175,0,1,0
505279344.96767503,628,1,14,1,247150.00000000006,0,5301210.0,21.0,3064802551843.449,138,1,1,0
3204432325.3327503,1517,1,38,0,197178.00000000003,2,19261810.0,21.0,816436942902.1307,151,2,2,2
1689810843.06915,1247,1,11,1,201022.00000000003,1,15140910.000000002,21.0,1243794189316.6353,132,2,1,2
1205298394.481375,1716,0,22,1,78014.0,3,14720410.000000002,21.0,75709760178.0564,295,0,1,1
2787815686.0918756,109,1,33,2,204866.00000000003,1,3198709.9999999995,21.0,1040826221344.9536,103,1,2,2
173900665.942675,1346,0,22,2,281746.00000000006,2,13458910.0,21.0,1473933293630.3154,283,2,1,0
881504605.2207252,1956,0,43,2,162582.00000000003,0,20859710.0,21.0,1739700071873.5784,56,0,1,2
629509529.7488251,751,1,26,1,101078.0,3,24560110.0,21.0,280027764247.20636,88,1,1,1
966263907.3446751,1035,0,36,2,143362.00000000003,0,23046310.0,85.0,2841940363412.516,83,2,1,1
2426981124.4868755,189,1,4,0,85702.0,3,17159310.0,21.0,274786968380.3128,1,1,2,1
116093496.37942502,2292,1,18,2,97234.0,3,23803210.0,21.0,193638733052.81302,10,0,1,1
411130980.27135,994,0,43,2,185646.00000000003,1,11776910.0,21.0,1265211073439.9163,73,2,1,2
920533649.639225,1975,1,18,0,239462.00000000003,2,7403710.0,21.0,341157841375.35974,346,0,1,0
2040372665.6243753,686,1,33,0,189490.00000000003,0,9085709.999999998,21.0,3279310008687.5894,347,1,1,2
2204257832.3288503,68,2,5,1,124142.0,1,18673110.0,21.0,572573947046.8092,317,1,1,1
104495242.61354999,859,1,34,1,212554.00000000003,0,8244710.0,21.0,38444337540.06911,153,2,1,2
61857852.579,2126,1,36,0,189490.00000000003,0,7908310.0,21.0,2621964153786.6636,208,0,1,2
3301968116.5257754,1979,1,9,2,127986.00000000001,0,14131710.000000006,21.0,2466968943927.6445,22,0,2,1
585436165.4385,443,1,19,0,189490.00000000003,1,3198709.9999999995,21.0,81842465138.8512,132,1,1,2
207333092.67097503,1730,0,15,2,289434.00000000006,2,16402410.000000002,21.0,1415565257567.1462,109,0,1,0
751088685.0977751,129,1,30,2,201022.00000000003,2,18084410.0,21.0,1071246297016.5973,209,1,1,2
187744930.75527504,1945,1,11,1,112610.0,0,6394509.999999997,21.0,295371699105.8099,217,0,1,1
372911972.62380004,1480,0,6,2,124142.0,1,6310410.0,21.0,614013415717.2969,21,2,1,1
1104301537.0851998,1796,1,10,0,104922.0,3,10263110.0,21.0,302763700032.9317,156,0,1,1
285501641.0676501,194,1,31,2,258682.00000000006,2,6142210.0,21.0,1003981301753.7188,239,1,1,0
67564929.828875,1650,1,26,1,81858.0,3,6562710.0,21.0,286251209339.1425,223,0,1,1
2697165207.4519253,883,0,38,0,101078.0,3,9758510.0,21.0,97721988088.5815,350,2,2,1
239734563.50897503,1588,1,26,0,131830.00000000003,1,12617910.0,21.0,1877910570645.3843,152,2,1,1
246951254.741075,969,0,20,0,93390.0,3,4712510.0,21.0,221234798789.4245,250,2,1,1
506199841.2983001,2130,1,39,1,212554.00000000003,0,3955610.0000000005,21.0,3158957610359.1807,143,0,1,2
1466756172.2321,1127,1,8,0,85702.0,3,4712510.0,21.0,412470731756.7131,165,2,1,1
1728545328.66185,1998,1,27,0,78014.0,3,12533810.0,21.0,1912307719869.734,215,0,1,1
138369507.58055001,684,1,16,0,220242.00000000003,0,15309110.000000002,21.0,57420090818.25553,350,1,1,2
590001827.2384001,1379,1,42,0,120298.0,1,1264410.0,21.0,1223216098112.929,164,2,1,1
1161261850.0242748,916,0,27,1,89546.0,3,7824210.0,21.0,205738154929.63193,105,2,1,1
1598608066.630825,33,1,1,0,81858.0,3,12449710.0,85.0,1180827177826.3528,207,1,1,1
610878684.016975,502,1,17,0,101078.0,3,7067310.000000001,21.0,129941374165.53947,179,1,1,1
778224916.9246001,1633,1,37,1,181802.00000000003,1,16318310.000000002,21.0,1053547545096.1802,300,0,1,2
889015855.2786252,1268,1,32,2,101078.0,3,13290710.0,21.0,352790283552.8904,139,2,1,1
85569838.0559,659,1,16,1,262526.00000000006,0,10851810.0,21.0,3049266070852.9116,271,1,1,0
260979618.81980002,2176,0,29,1,285590.00000000006,2,14804510.000000002,21.0,397188765768.1573,3,0,1,0
4210976652.9445753,2369,1,1,2,254838.00000000006,2,9338010.0,21.0,1699223333862.761,257,0,2,0
1158058522.7936997,523,1,22,0,308654.00000000006,2,19261810.0,21.0,1565007614035.103,21,1,1,0
669422250.6447251,922,0,2,2,300966.00000000006,2,10263110.0,21.0,1665576450600.7747,161,2,1,0
3146772435.1824,1995,1,13,1,216398.00000000003,2,9926710.0,21.0,661574523478.9281,151,0,2,2
961698245.544775,80,1,28,0,247150.00000000006,2,4376110.000000001,21.0,1686572831677.3032,205,1,1,0
812541020.1303002,1794,0,33,2,274058.00000000006,2,18252610.0,21.0,1228135983759.9326,42,0,1,0
43668845.08585,1570,1,34,1,120298.0,1,10851810.0,21.0,1501111069494.1045,149,2,1,1
451595998.9656251,1445,1,8,2,108766.0,3,3451010.0000000005,21.0,435667007719.9358,34,2,1,1
1454973819.2001002,1270,1,25,2,216398.00000000003,2,1432610.0,21.0,1181997946835.4688,291,2,1,2
2594658736.0735254,1243,1,19,2,197178.00000000003,2,12617910.0,21.0,723231336002.4873,267,2,2,2
1361930050.100525,1866,1,35,0,266370.00000000006,2,5805810.000000001,21.0,1536269550550.4692,303,0,1,0
40207778.882699996,1886,1,17,0,258682.00000000006,2,22541710.0,21.0,1674754482889.6292,125,0,1,0
733231056.28365,1340,1,39,1,120298.0,1,3030510.0000000005,21.0,1549499904305.6592,268,2,1,1
402920153.00217503,75,1,10,3,270214.00000000006,2,11776910.0,21.0,439017753050.37366,206,1,1,0
1119876334.9993749,2137,1,1,1,78014.0,3,3366910.0000000005,21.0,152026636815.76364,234,0,1,1
2284819671.18515,548,0,29,1,108766.0,3,8244710.0,21.0,47221785347.543724,63,1,1,1
2790172156.698275,7,1,5,2,85702.0,3,9842610.0,21.0,319366930857.8623,124,1,2,1
452185116.61722505,1908,1,38,1,201022.00000000003,0,1012110.0000000001,21.0,1870319384064.5378,194,0,1,2
354391586.45162505,1301,1,15,2,235618.00000000003,2,14384010.0,21.0,1769810303194.9834,13,2,1,0
5270136550.814925,114,1,5,0,116454.0,0,4123810.0000000005,21.0,1232292324400.991,175,1,0,1
524867506.88337517,850,1,18,2,258682.00000000006,0,8160610.0,21.0,279454552199.26495,63,2,1,0
132331051.65165,790,0,14,1,89546.0,3,11861010.0,21.0,375639091209.0598,181,1,1,1
91534654.27835,269,1,17,1,224086.00000000003,1,24560110.0,21.0,573578728011.1545,340,1,1,2
379539546.20430005,2029,1,37,2,231774.00000000003,0,9169810.0,21.0,2656288268271.314,235,0,1,0
428104932.608075,2144,1,32,2,220242.00000000003,1,7908310.0,21.0,1931420689931.5977,325,0,1,2
1339654038.8994,1879,1,8,2,281746.00000000006,2,9926710.0,53.0,1198576832747.1665,194,0,1,0
400416402.98287505,1855,1,15,0,193334.00000000003,0,1937209.9999999998,69.0,3282105247361.5283,235,0,1,2
187413552.07625002,709,0,17,2,108766.0,3,12617910.0,21.0,282778739442.5395,13,1,1,1
761582343.2669002,1629,1,30,1,78014.0,3,12954310.0,21.0,100625672285.1036,266,0,1,1
137706750.22250003,2369,1,33,0,78014.0,3,7067310.000000001,21.0,336295498250.5434,344,0,1,1
567799455.7437251,2,1,24,2,177958.00000000003,1,6310410.0,21.0,1780670347670.848,250,1,1,2
734077912.9078251,1142,1,6,2,93390.0,3,6646810.0,21.0,294641351708.8188,141,2,1,1
5007537357.614224,1707,0,31,1,258682.00000000006,2,18336710.0,21.0,1461028276442.876,334,0,0,0
67123091.590175,538,1,26,0,216398.00000000003,1,2357710.0,21.0,1863980853928.2273,296,1,1,2
1468008047.24175,1499,1,0,0,181802.00000000003,0,23214510.0,21.0,1767827299353.4563,161,2,1,2
1392527348.1304998,59,1,23,1,154894.00000000003,1,14047610.0,21.0,1631732594858.9941,278,1,1,2
459291348.28965,2120,1,20,0,189490.00000000003,1,2778210.0000000005,21.0,661291237215.8528,114,0,1,2
62962448.17575,2315,1,0,0,204866.00000000003,2,8497010.0,21.0,358433877075.09424,281,0,1,2
1056914385.9846249,663,1,25,0,85702.0,3,17832110.0,21.0,266611503881.8733,275,1,1,1
3220706700.4582005,423,1,37,2,108766.0,1,14552210.0,21.0,1024829400176.9186,114,1,2,1
6488689593.2963,1773,1,22,0,93390.0,3,12617910.0,21.0,305494756662.8923,258,0,0,1
147721750.29970002,695,0,9,0,139518.00000000003,0,22625810.0,21.0,3165809596847.315,256,1,1,1
460248664.4735001,967,0,16,2,189490.00000000003,1,14888610.000000002,21.0,711705126173.6099,312,2,1,2
1282951464.9329,1988,1,3,2,93390.0,3,12365610.0,21.0,226395920394.82812,212,0,1,1
472767414.5700001,522,1,40,0,266370.00000000006,2,2610010.0000000005,21.0,577781545304.7485,320,1,1,0
1181660048.7109249,1091,1,1,2,212554.00000000003,1,14972710.000000002,21.0,2091818257354.4204,244,2,1,2
5192098.465725,989,1,34,0,204866.00000000003,2,23382710.0,21.0,275357967254.32404,340,2,1,2
186014397.65370002,620,1,20,1,208710.00000000003,0,24644210.0,21.0,2836237014194.195,35,1,1,2
1413698763.734875,1679,0,36,2,120298.0,1,12029210.0,21.0,2198471109054.4207,92,0,1,1
47645389.23415,1511,1,14,1,89546.0,3,13290710.0,21.0,203885728349.9909,249,2,1,1
1214135159.255375,2325,1,34,2,216398.00000000003,2,17748010.0,21.0,1329992887553.0251,214,0,1,2
3614826409.3786,1700,1,25,2,174114.00000000003,0,19682310.0,21.0,133314251235.28009,22,0,2,2
150188680.46577504,2053,1,25,0,70326.0,3,6730910.0,21.0,391585009376.6984,305,0,1,3
365437542.419125,1114,0,31,2,243306.00000000003,2,7824210.0,21.0,568862454365.7363,70,2,1,0
554507488.7295,682,1,24,0,266370.00000000006,2,4964810.000000001,21.0,717100844215.6227,67,1,1,0
108619066.17475,1260,1,35,2,281746.00000000006,2,10851810.0,21.0,272071403967.86417,187,2,1,0
200079581.58565003,2330,1,0,0,250994.00000000006,0,3871509.9999999995,21.0,1774942653539.294,323,0,1,0
67196731.296625,1442,1,18,0,204866.00000000003,0,1516710.0,21.0,3171101295714.6055,140,2,1,2
2333900535.5340753,2215,1,18,2,104922.0,3,14720410.000000002,21.0,73071656853.16742,215,0,2,1
298793608.0818751,305,1,24,0,74170.0,3,9590310.0,21.0,353060290772.38416,164,1,1,1
309103166.984875,1038,1,27,2,289434.00000000006,2,14299910.0,21.0,1640667178015.5183,14,2,1,0
1511087275.5149999,862,0,41,0,235618.00000000003,2,6562710.0,21.0,567439383528.5687,191,2,1,0
635805724.6503001,314,1,3,0,127986.00000000001,0,1432610.0,21.0,2373619480722.533,86,1,1,1
515036606.0723001,133,1,7,0,131830.00000000003,1,13627110.0,21.0,657249981619.1688,62,1,1,1
609553169.3008752,1753,1,9,1,108766.0,3,9674410.0,21.0,168596670031.74008,152,0,1,1
198054489.658275,2194,0,30,0,208710.00000000003,1,11524610.0,53.0,1378667221801.5847,84,0,1,2
1051906885.946025,2206,1,24,0,243306.00000000003,2,2946410.0000000005,21.0,564923004769.845,96,0,1,0
1960289484.86,1482,1,17,0,85702.0,3,12533810.0,21.0,228783935065.59592,204,2,1,1
1081951886.177625,1391,1,5,2,97234.0,3,12113310.0,21.0,424924261462.3761,188,2,1,1
102875169.07165001,1972,1,1,1,304810.00000000006,2,10094910.0,21.0,419052711025.3538,127,0,1,0
995462050.9521002,424,1,28,0,97234.0,3,3114610.0000000005,21.0,394619270835.1069,88,1,1,1
414812965.5938501,1648,1,30,2,112610.0,1,14804510.000000002,53.0,188780816275.85724,95,0,1,1
1863195531.905675,1211,1,11,1,81858.0,3,1769010.0000000002,21.0,248737911220.96436,183,2,1,1
761987361.6523751,1342,1,39,1,85702.0,3,2610010.0000000005,21.0,402279065807.7921,73,2,1,1
1292230067.9455998,997,1,40,0,243306.00000000003,2,14047610.0,21.0,1209266462830.3992,100,2,1,0
963318319.086675,933,1,6,1,78014.0,3,12617910.0,21.0,105576542367.13101,190,2,1,1
169813662.23470002,973,1,14,1,227930.00000000003,0,2525910.0000000005,21.0,1963974265272.0273,129,2,1,0
100334599.199125,514,0,18,1,243306.00000000003,2,7740109.999999997,21.0,1187413583442.8542,185,1,1,0
4985150886.853426,2040,1,12,1,101078.0,1,14384010.0,21.0,1739204320913.1965,147,0,0,1
1221167751.2213502,1613,1,19,0,293278.00000000006,2,12197410.0,21.0,1597094209676.2446,120,0,1,0
2459382595.3248754,1307,0,28,0,239462.00000000003,0,21280210.0,21.0,3000746658779.4707,116,2,2,0
183510647.63440004,1821,1,6,0,189490.00000000003,0,12281510.0,21.0,1742220876980.1628,53,0,1,2
2047331617.8839,1196,1,10,0,277902.00000000006,2,2273609.9999999995,21.0,1150860802810.4158,75,2,1,0
324236126.6603501,1927,0,33,2,70326.0,3,24223710.0,21.0,393913268351.34875,160,0,1,3
2746577450.4798756,2260,1,22,0,224086.00000000003,0,10683610.0,21.0,2935586391924.2847,360,0,2,2
247614012.09912503,1149,1,24,2,74170.0,3,13206610.0,21.0,103445255872.27522,313,2,1,1
344744784.906675,1469,1,27,0,112610.0,1,11861010.0,21.0,2185205344516.3467,214,2,1,1
272872431.411475,1240,1,38,1,85702.0,4,4123810.0000000005,21.0,278396655060.593,159,2,1,1
151440555.47542503,561,0,30,1,297122.00000000006,2,4880710.000000001,21.0,1342853641261.859,220,1,1,0
707015320.7874502,2280,0,16,2,304810.00000000006,2,12954310.0,21.0,1144006603148.3508,159,0,1,0
1072452364.0455749,1075,1,11,1,297122.00000000006,2,10179010.0,21.0,1522412868573.0112,233,2,1,0
1091561867.86935,2001,2,9,1,89546.0,3,11440510.0,21.0,123715715899.67311,116,0,1,1
1258650361.8043997,1100,0,12,1,104922.0,3,7487810.0,21.0,309854709305.536,79,2,1,1
362344674.74822503,1024,1,34,2,104922.0,3,4039710.0000000005,21.0,202000104161.39575,142,2,1,1
402367855.2038001,1010,1,36,2,139518.00000000003,1,9422110.0,69.0,1402788604467.663,58,2,1,1
101291915.38297501,1680,0,8,2,154894.00000000003,0,8665210.0,21.0,3020016764190.384,4,0,1,2
764785670.4974751,2048,0,18,2,97234.0,4,5301210.0,21.0,126174552136.20972,271,0,1,1
94885260.921825,1236,0,36,2,174114.00000000003,0,23298610.0,21.0,2600429971445.078,250,2,1,2
469711366.75232494,388,1,26,0,201022.00000000003,2,6310410.0,21.0,1354065580392.637,261,1,1,2
1443522844.8471248,1067,1,10,0,231774.00000000003,1,14468110.0,21.0,970188349012.3345,2,2,1,0
1918351672.036725,1824,0,39,1,158738.00000000003,1,6142210.0,21.0,886278072619.8505,44,0,1,2
3128804346.8086004,1440,1,39,0,97234.0,3,22625810.0,21.0,82747653276.33408,87,2,2,1
635142967.2922502,2030,1,8,2,262526.00000000006,0,2610010.0000000005,21.0,1516282376786.1467,290,0,1,0
560914143.1906501,1817,1,29,1,212554.00000000003,0,9674410.0,21.0,1516802472659.7615,108,0,1,2
77800849.025425,722,1,9,1,108766.0,3,12870210.0,21.0,209965317136.4591,234,1,1,1
